trip_id,start_time,end_time,headway_secs,exact_times
weekend_T2010_T201001_3,08:52:00,10:07:00,1500,0
weekend_T2010_T201002_4,10:00:00,12:30:00,1800,0
weekend_T2010_T201001_4,10:37:00,13:07:00,1800,0
weekend_T2010_T201002_5,13:00:00,15:30:00,1800,0
weekend_T2010_T201001_5,13:42:00,16:12:00,1800,0
weekend_T2010_T201001_6,16:37:00,17:12:00,1500,0
weekend_T2010_T201002_7,16:20:00,16:45:00,1500,0
weekend_T2010_T201001_7,17:02:00,17:27:00,1500,0
weekend_T2010_T201002_8,17:15:00,18:15:00,1800,0
weekend_T2010_T201001_8,17:57:00,18:57:00,1800,0
weekend_T2010_T201002_9,18:50:00,20:35:00,2100,0
weekend_T2010_T201001_9,19:27:00,21:12:00,2100,0
weekend_T2010_T201002_10,21:10:00,22:20:00,2100,0
weekend_T2010_T201001_10,21:42:00,22:52:00,2100,0
weekend_T2010_T201002_11,22:55:00,23:30:00,2100,0
weekend_T2010_T201001_11,23:22:00,23:57:00,2100,0
weekday_S4020_S402002_0,06:00:00,07:00:00,900,0
weekday_S4020_S402002_1,07:20:00,17:00:00,1200,0
weekday_S4020_S402002_2,17:25:00,19:55:00,1500,0
weekday_S4020_S402002_3,20:20:00,22:00:00,1500,0
weekday_S4020_S402001_4,06:00:00,06:20:00,1200,0
weekend_S4020_S402002_0,06:00:00,07:00:00,900,0
weekend_S4020_S402002_1,07:20:00,17:00:00,1200,0
weekend_S4020_S402002_2,17:25:00,22:00:00,1500,0
weekend_S4020_S402001_3,06:00:00,06:20:00,1200,0
weekend_U2200_U220001_0,06:30:00,07:23:00,1800,0
weekend_U2200_U220002_1,06:00:00,06:30:00,1800,0
weekend_U2200_U220001_1,07:04:00,07:34:00,1800,0
weekend_U2200_U220002_2,07:00:00,07:30:00,1800,0
weekend_U2200_U220001_2,08:14:00,08:44:00,1800,0
weekend_U2200_U220001_3,09:10:00,10:05:00,1800,0
weekend_U2200_U220002_4,08:40:00,10:40:00,2400,0
weekend_U2200_U220001_4,09:50:00,11:50:00,2400,0
weekend_U2200_U220002_5,11:20:00,12:40:00,2400,0
weekend_U2200_U220001_5,12:34:00,13:54:00,2400,0
weekend_U2200_U220001_6,14:34:00,15:39:00,2400,0
weekend_U2200_U220001_7,15:19:00,16:24:00,2400,0
weekend_U2200_U220001_8,15:54:00,16:59:00,2400,0
weekend_U2200_U220002_9,15:20:00,16:00:00,2400,0
weekend_U2200_U220001_9,16:34:00,17:14:00,2400,0
weekend_U2200_U220001_10,17:59:00,18:59:00,2400,0
weekend_U2200_U220001_11,18:30:00,19:40:00,2400,0
weekend_U2200_U220001_12,19:10:00,20:10:00,2400,0
weekend_U2200_U220001_13,20:06:00,21:06:00,3000,0
weekend_U2200_U220002_14,19:40:00,20:30:00,3000,0
weekend_U2200_U220001_14,20:50:00,21:40:00,3000,0
weekend_U2200_U220001_15,22:40:00,23:40:00,3600,0
weekend_U2200_U220001_16,23:34:00,24:20:00,3600,0
weekend_P0010_P001002_0,06:00:00,09:00:00,1200,0
weekend_P0010_P001001_0,06:46:00,10:11:00,1200,0
weekend_P0010_P001002_1,09:30:00,12:00:00,1800,0
weekend_P0010_P001001_1,10:21:00,13:16:00,1800,0
weekend_P0010_P001002_2,12:25:00,17:00:00,1500,0
weekend_P0010_P001001_2,13:16:00,18:16:00,1500,0
weekend_P0010_P001002_3,17:30:00,18:30:00,1800,0
weekend_P0010_P001001_3,18:21:00,19:46:00,1800,0
weekend_P0010_P001002_4,19:00:00,21:00:00,1800,0
weekend_P0010_P001001_4,19:46:00,22:11:00,1800,0
weekday_U6000_U600002_0,05:30:00,05:31:00,900,0
weekday_U6000_U600001_0,06:30:00,07:30:00,900,0
weekday_U6000_U600002_1,05:45:00,05:46:00,900,0
weekday_U6000_U600001_1,06:55:00,08:05:00,900,0
weekday_U6000_U600002_2,06:00:00,06:01:00,600,0
weekday_U6000_U600001_2,07:10:00,08:20:00,600,0
weekday_U6000_U600002_3,06:10:00,06:11:00,600,0
weekday_U6000_U600001_3,07:25:00,08:40:00,600,0
weekday_U6000_U600002_4,06:20:00,07:50:00,600,0
weekday_U6000_U600001_4,07:45:00,10:40:00,600,0
weekday_U6000_U600002_5,08:00:00,08:20:00,1200,0
weekday_U6000_U600001_5,09:25:00,11:10:00,1200,0
weekday_U6000_U600002_6,08:40:00,09:00:00,1200,0
weekday_U6000_U600001_6,09:55:00,11:30:00,1200,0
weekday_U6000_U600002_7,09:20:00,10:40:00,600,0
weekday_U6000_U600001_7,10:35:00,13:10:00,600,0
weekday_U6000_U600002_8,10:50:00,10:51:00,1200,0
weekday_U6000_U600001_8,12:10:00,13:30:00,1200,0
weekday_U6000_U600002_9,11:00:00,11:01:00,1200,0
weekday_U6000_U600001_9,12:15:00,13:35:00,1200,0
weekday_U6000_U600002_10,11:20:00,12:00:00,1200,0
weekday_U6000_U600001_10,12:40:00,14:40:00,1200,0
weekday_U6000_U600002_11,12:20:00,13:00:00,600,0
weekday_U6000_U600001_11,13:35:00,15:30:00,600,0
weekday_U6000_U600002_12,13:10:00,13:20:00,600,0
weekday_U6000_U600001_12,14:30:00,16:00:00,600,0
weekday_U6000_U600002_13,13:30:00,13:31:00,600,0
weekday_U6000_U600001_13,14:45:00,16:00:00,600,0
weekday_U6000_U600002_14,13:40:00,13:41:00,600,0
weekday_U6000_U600001_14,15:00:00,16:20:00,600,0
weekday_U6000_U600002_15,13:50:00,13:51:00,600,0
weekday_U6000_U600001_15,15:05:00,16:20:00,600,0
weekday_U6000_U600002_16,14:00:00,14:01:00,1200,0
weekday_U6000_U600001_16,15:20:00,16:40:00,1200,0
weekday_U6000_U600002_17,14:20:00,14:21:00,1200,0
weekday_U6000_U600001_17,15:35:00,16:50:00,1200,0
weekday_U6000_U600002_18,14:40:00,14:41:00,1200,0
weekday_U6000_U600001_18,16:00:00,17:20:00,1200,0
weekday_U6000_U600002_19,15:00:00,15:01:00,1200,0
weekday_U6000_U600001_19,16:15:00,17:30:00,1200,0
weekday_U6000_U600002_20,15:20:00,16:50:00,600,0
weekday_U6000_U600001_20,16:35:00,19:20:00,600,0
weekday_U6000_U600002_21,17:00:00,17:01:00,1200,0
weekday_U6000_U600001_21,18:20:00,19:40:00,1200,0
weekday_U6000_U600002_22,17:20:00,17:21:00,1200,0
weekday_U6000_U600001_22,18:50:00,20:20:00,1200,0
weekday_U6000_U600002_23,17:40:00,18:20:00,1200,0
weekday_U6000_U600001_23,19:05:00,21:10:00,1200,0
weekday_U6000_U600002_24,18:40:00,18:41:00,1200,0
weekday_U6000_U600001_24,19:55:00,21:10:00,1200,0
weekday_U6000_U600002_25,19:00:00,19:30:00,1800,0
weekday_U6000_U600001_25,20:15:00,22:10:00,1800,0
weekday_U6000_U600002_26,20:00:00,21:30:00,1800,0
weekday_U6000_U600001_26,21:05:00,23:40:00,1800,0
weekday_U6000_U600002_27,22:10:00,22:11:00,1800,0
weekday_U6000_U600001_27,23:10:00,24:10:00,1800,0
weekday_U6000_U600001_28,06:10:00,06:11:00,900,0
weekend_U7820_U782002_0,06:00:00,07:00:00,5400,0
weekend_U7820_U782001_0,06:45:00,07:45:00,5400,0
weekend_U7820_U782002_1,07:30:00,08:00:00,7200,0
weekend_U7820_U782001_1,08:30:00,09:30:00,7200,0
weekend_U7820_U782002_2,09:30:00,10:30:00,7200,0
weekend_U7820_U782001_2,10:30:00,11:30:00,7200,0
weekend_U7820_U782002_3,11:30:00,12:30:00,7200,0
weekend_U7820_U782001_3,12:30:00,13:30:00,7200,0
weekend_U7820_U782002_4,13:30:00,14:30:00,7800,0
weekend_U7820_U782001_4,14:30:00,15:30:00,7800,0
weekend_U7820_U782002_5,15:40:00,16:40:00,8400,0
weekend_U7820_U782001_5,16:50:00,17:50:00,8400,0
weekend_U7820_U782002_6,18:00:00,19:00:00,9600,0
weekend_U7820_U782001_6,19:15:00,20:15:00,9600,0
weekend_U7820_U782002_7,20:30:00,21:30:00,7200,0
weekend_U7820_U782001_7,21:30:00,22:30:00,7200,0
weekend_U7820_U782002_8,22:30:00,23:20:00,7200,0
weekend_U7820_U782001_8,23:30:00,23:59:00,7200,0
weekday_U7520_U752002_0,06:00:00,06:10:00,2100,0
weekday_U7520_U752001_0,06:55:00,07:15:00,2100,0
weekday_U7520_U752002_1,06:35:00,07:00:00,2100,0
weekday_U7520_U752001_1,07:50:00,08:00:00,2100,0
weekday_U7520_U752002_2,07:10:00,07:30:00,2100,0
weekday_U7520_U752001_2,08:30:00,08:40:00,2100,0
weekday_U7520_U752002_3,07:45:00,08:00:00,2100,0
weekday_U7520_U752001_3,08:55:00,09:15:00,2100,0
weekday_U7520_U752002_4,08:20:00,09:40:00,2400,0
weekday_U7520_U752001_4,09:20:00,10:40:00,2400,0
weekday_U7520_U752002_5,10:20:00,11:40:00,2400,0
weekday_U7520_U752001_5,11:15:00,12:35:00,2400,0
weekday_U7520_U752002_6,12:20:00,13:40:00,2400,0
weekday_U7520_U752001_6,13:20:00,14:40:00,2400,0
weekday_U7520_U752002_7,14:20:00,15:40:00,2400,0
weekday_U7520_U752001_7,15:15:00,16:35:00,2400,0
weekday_U7520_U752002_8,16:20:00,17:40:00,2400,0
weekday_U7520_U752001_8,17:30:00,18:50:00,2400,0
weekday_U7520_U752002_9,18:20:00,19:00:00,2400,0
weekday_U7520_U752001_9,19:20:00,20:00:00,2400,0
weekday_U7520_U752002_10,20:15:00,20:30:00,4500,0
weekday_U7520_U752001_10,21:10:00,21:20:00,4500,0
weekday_U7520_U752002_11,21:30:00,21:40:00,4500,0
weekday_U7520_U752001_11,22:25:00,22:35:00,4500,0
weekday_U7520_U752002_12,22:45:00,22:55:00,2700,0
weekday_U7520_U752002_13,23:30:00,23:40:00,2400,0
weekday_U7520_U752001_14,06:00:00,06:30:00,1800,0
weekday_T2230_T223002_0,05:40:00,09:00:00,1200,0
weekday_T2230_T223002_1,09:30:00,12:30:00,1800,0
weekday_T2230_T223002_2,13:00:00,18:40:00,1200,0
weekday_T2230_T223002_3,19:00:00,23:30:00,1800,0
weekday_T3000_T300002_0,05:30:00,09:30:00,1800,0
weekday_T3000_T300002_1,10:10:00,10:40:00,2400,0
weekday_T3000_T300002_2,10:40:00,11:05:00,1500,0
weekday_T3000_T300002_3,11:35:00,12:00:00,1500,0
weekday_T3000_T300002_4,12:35:00,13:00:00,1500,0
weekday_T3000_T300002_5,13:35:00,14:00:00,1500,0
weekday_T3000_T300002_6,15:00:00,18:30:00,1800,0
weekday_T3000_T300002_7,19:00:00,20:00:00,3600,0
weekday_T3000_T300002_8,21:15:00,22:10:00,3300,0
weekend_T3000_T300002_0,05:30:00,09:30:00,1800,0
weekend_T3000_T300002_1,10:05:00,10:40:00,2100,0
weekend_T3000_T300002_2,11:10:00,12:40:00,1800,0
weekend_T3000_T300002_3,13:15:00,13:50:00,2100,0
weekend_T3000_T300002_4,14:20:00,15:30:00,2100,0
weekend_T3000_T300002_5,16:00:00,19:30:00,1800,0
weekend_T3000_T300002_6,20:00:00,21:15:00,4500,0
weekend_T3000_T300002_7,22:10:00,22:45:00,3300,0
weekend_U6400_U640002_0,05:30:00,05:45:00,900,0
weekend_U6400_U640001_0,06:10:00,08:10:00,900,0
weekend_U6400_U640002_1,06:00:00,06:15:00,900,0
weekend_U6400_U640001_1,06:45:00,07:45:00,900,0
weekend_U6400_U640002_2,06:30:00,06:50:00,1200,0
weekend_U6400_U640001_2,07:25:00,08:40:00,1200,0
weekend_U6400_U640002_3,07:10:00,08:10:00,1200,0
weekend_U6400_U640001_3,08:00:00,09:50:00,1200,0
weekend_U6400_U640002_4,08:30:00,08:31:00,1800,0
weekend_U6400_U640001_4,09:20:00,10:10:00,1800,0
weekend_U6400_U640002_5,09:00:00,10:20:00,1200,0
weekend_U6400_U640001_5,09:50:00,12:00:00,1200,0
weekend_U6400_U640002_6,10:40:00,10:41:00,1800,0
weekend_U6400_U640001_6,11:30:00,12:20:00,1800,0
weekend_U6400_U640002_7,11:10:00,12:30:00,1200,0
weekend_U6400_U640001_7,12:00:00,14:10:00,1200,0
weekend_U6400_U640002_8,12:50:00,12:51:00,1800,0
weekend_U6400_U640001_8,13:40:00,14:30:00,1800,0
weekend_U6400_U640002_9,13:20:00,14:40:00,1200,0
weekend_U6400_U640001_9,14:10:00,16:20:00,1200,0
weekend_U6400_U640002_10,15:00:00,15:01:00,1800,0
weekend_U6400_U640001_10,15:50:00,16:40:00,1800,0
weekend_U6400_U640002_11,15:30:00,16:50:00,1200,0
weekend_U6400_U640001_11,16:20:00,18:30:00,1200,0
weekend_U6400_U640002_12,17:10:00,18:10:00,1800,0
weekend_U6400_U640001_12,18:00:00,19:50:00,1800,0
weekend_U6400_U640002_13,18:40:00,18:41:00,2400,0
weekend_U6400_U640001_13,19:30:00,20:20:00,2400,0
weekend_U6400_U640002_14,19:20:00,20:20:00,1800,0
weekend_U6400_U640001_14,20:10:00,22:00:00,1800,0
weekend_U6400_U640002_15,20:50:00,20:51:00,2100,0
weekend_U6400_U640001_15,21:40:00,22:30:00,2100,0
weekend_U6400_U640001_16,22:10:00,22:55:00,2100,0
weekend_U6400_U640002_17,22:00:00,22:01:00,2100,0
weekend_U6400_U640001_17,23:00:00,23:40:00,2100,0
weekday_T3020_T302002_0,05:30:00,06:20:00,1500,0
weekday_T3020_T302002_1,06:40:00,07:10:00,1800,0
weekday_T3020_T302002_2,07:35:00,08:00:00,1500,0
weekday_T3020_T302002_3,08:25:00,08:50:00,1500,0
weekday_T3020_T302002_4,09:15:00,10:15:00,1800,0
weekday_T3020_T302002_5,10:45:00,16:15:00,1800,0
weekday_T3020_T302002_6,16:40:00,17:00:00,1200,0
weekday_T3020_T302002_7,17:25:00,17:55:00,1800,0
weekday_T3020_T302002_8,18:20:00,19:10:00,1500,0
weekday_T3020_T302002_9,20:00:00,20:25:00,1500,0
weekday_T3020_T302002_10,21:15:00,21:40:00,1500,0
weekday_T3020_T302002_11,22:30:00,23:00:00,1800,0
weekend_U4020_U402002_0,05:30:00,08:30:00,3600,0
weekend_U4020_U402002_1,09:30:00,10:30:00,3600,0
weekend_U4020_U402002_2,11:30:00,12:40:00,4200,0
weekend_U4020_U402002_3,13:30:00,14:40:00,12600,0
weekend_U4020_U402002_4,15:40:00,16:50:00,12300,0
weekend_U4020_U402002_5,16:35:00,17:30:00,4200,0
weekend_U4020_U402002_6,17:45:00,18:45:00,6000,0
weekend_U4020_U402002_7,18:45:00,20:00:00,10200,0
weekend_U4210_U421002_0,05:20:00,07:00:00,1500,0
weekend_U4210_U421002_1,07:25:00,09:55:00,1500,0
weekend_U4210_U421002_2,10:20:00,11:50:00,1800,0
weekend_U4210_U421002_3,12:15:00,12:40:00,1500,0
weekend_U4210_U421002_4,13:10:00,13:40:00,1800,0
weekend_U4210_U421002_5,14:10:00,15:00:00,1500,0
weekend_U4210_U421002_6,15:30:00,16:30:00,1800,0
weekend_U4210_U421002_7,16:55:00,17:20:00,1500,0
weekend_U4210_U421002_8,17:50:00,18:50:00,1800,0
weekend_U4210_U421002_9,19:15:00,19:40:00,1500,0
weekend_U4210_U421002_10,20:10:00,21:10:00,1800,0
weekend_U4210_U421002_11,21:35:00,22:00:00,1500,0
weekday_U3000_U300002_0,05:00:00,05:50:00,600,0
weekday_U3000_U300002_1,06:00:00,06:54:00,180,0
weekday_U3000_U300002_2,06:57:00,08:09:00,180,0
weekday_U3000_U300002_3,08:12:00,09:00:00,180,0
weekday_U3000_U300002_4,09:10:00,10:20:00,600,0
weekday_U3000_U300002_5,10:30:00,14:30:00,600,0
weekday_U3000_U300002_6,14:40:00,16:00:00,600,0
weekday_U3000_U300002_7,16:03:00,16:48:00,180,0
weekday_U3000_U300002_8,16:51:00,18:03:00,180,0
weekday_U3000_U300002_9,18:06:00,19:12:00,180,0
weekday_U3000_U300002_10,19:15:00,19:20:00,300,0
weekday_U3000_U300002_11,19:27:00,20:16:00,420,0
weekday_U3000_U300002_12,20:23:00,20:37:00,840,0
weekday_U3000_U300002_13,20:44:00,21:47:00,420,0
weekday_U3000_U300002_14,21:54:00,22:08:00,840,0
weekday_U3000_U300002_15,22:20:00,22:30:00,600,0
weekend_U2500_U250001_0,05:58:00,06:26:00,900,0
weekend_U2500_U250002_1,05:45:00,07:00:00,900,0
weekend_U2500_U250001_1,06:23:00,07:38:00,900,0
weekend_U2500_U250001_2,08:00:00,08:30:00,900,0
weekend_U2500_U250002_3,07:30:00,10:00:00,900,0
weekend_U2500_U250001_3,08:15:00,10:45:00,900,0
weekend_U2500_U250002_4,10:15:00,12:15:00,900,0
weekend_U2500_U250001_4,11:00:00,13:00:00,900,0
weekend_U2500_U250002_5,12:30:00,16:00:00,900,0
weekend_U2500_U250001_5,13:23:00,16:53:00,900,0
weekend_U2500_U250002_6,16:15:00,17:15:00,900,0
weekend_U2500_U250001_6,17:08:00,18:08:00,900,0
weekend_U2500_U250001_7,18:28:00,19:11:00,900,0
weekend_U2500_U250002_8,17:45:00,18:00:00,900,0
weekend_U2500_U250001_8,18:43:00,18:58:00,900,0
weekend_U2500_U250002_9,18:20:00,19:00:00,1200,0
weekend_U2500_U250001_9,19:18:00,19:58:00,1200,0
weekend_U2500_U250002_10,19:30:00,20:30:00,1800,0
weekend_U2500_U250001_10,20:28:00,21:28:00,1800,0
weekend_U2500_U250002_11,21:00:00,21:30:00,1800,0
weekend_U2500_U250001_11,21:53:00,22:23:00,1800,0
weekend_U2500_U250001_12,22:48:00,23:28:00,1800,0
weekend_U2500_U250001_13,23:13:00,23:53:00,1800,0
weekend_U2500_U250001_14,23:33:00,24:03:00,1800,0
weekday_U5800_U580002_0,06:00:00,07:00:00,1200,0
weekday_U5800_U580002_1,07:30:00,16:00:00,1800,0
weekday_U5800_U580002_2,16:20:00,16:40:00,1200,0
weekday_U5800_U580002_3,17:00:00,17:01:00,1800,0
weekday_U5800_U580002_4,17:30:00,18:15:00,2700,0
weekday_U5800_U580002_5,19:00:00,22:00:00,3600,0
weekend_T2500_T250002_3,07:25:00,09:30:00,1500,0
weekend_T2500_T250002_7,11:30:00,19:00:00,1800,0
weekend_T2500_T250002_8,19:45:00,20:30:00,2700,0
weekend_T2500_T250002_9,21:20:00,22:10:00,3000,0
weekend_U5900_U590002_0,05:30:00,05:45:00,900,0
weekend_U5900_U590001_0,06:25:00,07:35:00,900,0
weekend_U5900_U590002_1,06:00:00,06:01:00,600,0
weekend_U5900_U590001_1,07:00:00,08:00:00,600,0
weekend_U5900_U590002_2,06:10:00,06:30:00,600,0
weekend_U5900_U590001_2,07:15:00,08:40:00,600,0
weekend_U5900_U590002_3,06:45:00,06:46:00,900,0
weekend_U5900_U590001_3,07:55:00,09:05:00,900,0
weekend_U5900_U590002_4,07:00:00,07:01:00,900,0
weekend_U5900_U590001_4,08:05:00,09:10:00,900,0
weekend_U5900_U590002_5,07:15:00,07:30:00,900,0
weekend_U5900_U590001_5,08:25:00,09:50:00,900,0
weekend_U5900_U590002_6,07:45:00,07:46:00,900,0
weekend_U5900_U590001_6,08:50:00,09:55:00,900,0
weekend_U5900_U590002_7,08:00:00,08:45:00,900,0
weekend_U5900_U590001_7,09:10:00,11:05:00,900,0
weekend_U5900_U590002_8,09:00:00,09:20:00,1200,0
weekend_U5900_U590001_8,10:10:00,11:40:00,1200,0
weekend_U5900_U590002_9,09:40:00,09:41:00,1200,0
weekend_U5900_U590001_9,10:55:00,12:10:00,1200,0
weekend_U5900_U590002_10,10:00:00,10:45:00,900,0
weekend_U5900_U590001_10,11:15:00,13:15:00,900,0
weekend_U5900_U590002_11,11:00:00,11:01:00,900,0
weekend_U5900_U590001_11,12:05:00,13:10:00,900,0
weekend_U5900_U590002_12,11:15:00,12:00:00,900,0
weekend_U5900_U590001_12,12:30:00,14:30:00,900,0
weekend_U5900_U590002_13,12:15:00,12:55:00,1200,0
weekend_U5900_U590001_13,13:30:00,15:25:00,1200,0
weekend_U5900_U590002_14,13:15:00,15:15:00,900,0
weekend_U5900_U590001_14,14:30:00,17:45:00,900,0
weekend_U5900_U590002_15,15:30:00,16:10:00,1200,0
weekend_U5900_U590001_15,16:45:00,18:40:00,1200,0
weekend_U5900_U590002_16,16:30:00,16:45:00,900,0
weekend_U5900_U590001_16,17:45:00,19:15:00,900,0
weekend_U5900_U590002_17,17:00:00,17:01:00,900,0
weekend_U5900_U590001_17,18:20:00,19:40:00,900,0
weekend_U5900_U590002_18,17:15:00,17:30:00,900,0
weekend_U5900_U590001_18,18:30:00,20:00:00,900,0
weekend_U5900_U590002_19,17:45:00,17:46:00,900,0
weekend_U5900_U590001_19,19:05:00,20:25:00,900,0
weekend_U5900_U590002_20,18:00:00,18:01:00,1200,0
weekend_U5900_U590001_20,19:15:00,20:30:00,1200,0
weekend_U5900_U590002_21,18:20:00,18:21:00,1800,0
weekend_U5900_U590001_21,19:40:00,21:00:00,1800,0
weekend_U5900_U590002_22,18:50:00,19:10:00,1200,0
weekend_U5900_U590001_22,20:05:00,21:40:00,1200,0
weekend_U5900_U590002_23,19:30:00,19:31:00,1800,0
weekend_U5900_U590001_23,20:45:00,22:00:00,1800,0
weekend_U5900_U590002_24,20:00:00,20:30:00,1800,0
weekend_U5900_U590001_24,21:05:00,22:40:00,1800,0
weekend_U5900_U590002_25,21:00:00,22:30:00,1800,0
weekend_U5900_U590001_25,22:00:00,23:30:00,1800,0
weekend_U5900_U590002_26,23:00:00,23:01:00,1800,0
weekday_U5900_U590002_0,05:30:00,05:31:00,900,0
weekday_U5900_U590001_0,06:30:00,07:30:00,900,0
weekday_U5900_U590002_1,05:45:00,05:46:00,900,0
weekday_U5900_U590001_1,06:50:00,07:55:00,900,0
weekday_U5900_U590002_2,06:00:00,06:01:00,600,0
weekday_U5900_U590001_2,07:10:00,08:20:00,600,0
weekday_U5900_U590002_3,06:10:00,06:11:00,600,0
weekday_U5900_U590001_3,07:25:00,08:40:00,600,0
weekday_U5900_U590002_4,06:20:00,06:30:00,600,0
weekday_U5900_U590001_4,07:45:00,09:20:00,600,0
weekday_U5900_U590002_5,06:45:00,07:30:00,900,0
weekday_U5900_U590001_5,08:15:00,10:30:00,900,0
weekday_U5900_U590002_6,07:45:00,07:46:00,900,0
weekday_U5900_U590001_6,09:20:00,10:55:00,900,0
weekday_U5900_U590002_7,08:00:00,08:01:00,900,0
weekday_U5900_U590001_7,09:30:00,11:00:00,900,0
weekday_U5900_U590002_8,08:15:00,08:30:00,900,0
weekday_U5900_U590001_8,09:50:00,11:40:00,900,0
weekday_U5900_U590002_9,08:45:00,08:46:00,900,0
weekday_U5900_U590001_9,10:15:00,11:45:00,900,0
weekday_U5900_U590002_10,09:00:00,09:01:00,900,0
weekday_U5900_U590001_10,10:20:00,11:40:00,900,0
weekday_U5900_U590002_11,09:15:00,09:45:00,900,0
weekday_U5900_U590001_11,10:40:00,12:35:00,900,0
weekday_U5900_U590002_12,10:05:00,10:06:00,1200,0
weekday_U5900_U590001_12,11:30:00,12:55:00,1200,0
weekday_U5900_U590002_13,10:20:00,10:21:00,900,0
weekday_U5900_U590001_13,11:45:00,13:10:00,900,0
weekday_U5900_U590002_14,10:35:00,10:50:00,900,0
weekday_U5900_U590001_14,11:55:00,13:30:00,900,0
weekday_U5900_U590002_15,11:05:00,11:06:00,900,0
weekday_U5900_U590001_15,12:15:00,13:25:00,900,0
weekday_U5900_U590002_16,11:20:00,11:21:00,900,0
weekday_U5900_U590001_16,12:40:00,14:00:00,900,0
weekday_U5900_U590002_17,11:35:00,11:50:00,900,0
weekday_U5900_U590001_17,12:50:00,14:20:00,900,0
weekday_U5900_U590002_18,12:05:00,12:20:00,900,0
weekday_U5900_U590001_18,13:25:00,15:00:00,900,0
weekday_U5900_U590002_19,12:35:00,14:35:00,900,0
weekday_U5900_U590001_19,13:50:00,17:05:00,900,0
weekday_U5900_U590002_20,14:50:00,15:30:00,1200,0
weekday_U5900_U590001_20,16:05:00,18:20:00,1200,0
weekday_U5900_U590002_21,15:50:00,17:05:00,900,0
weekday_U5900_U590001_21,17:05:00,19:35:00,900,0
weekday_U5900_U590002_22,17:20:00,17:21:00,900,0
weekday_U5900_U590001_22,18:40:00,20:00:00,900,0
weekday_U5900_U590002_23,17:35:00,17:55:00,1200,0
weekday_U5900_U590001_23,18:50:00,20:25:00,1200,0
weekday_U5900_U590002_24,18:15:00,18:16:00,1200,0
weekday_U5900_U590001_24,19:35:00,20:55:00,1200,0
weekday_U5900_U590002_25,18:35:00,18:36:00,1500,0
weekday_U5900_U590001_25,19:50:00,21:05:00,1500,0
weekday_U5900_U590002_26,19:00:00,19:30:00,1800,0
weekday_U5900_U590001_26,20:15:00,22:00:00,1800,0
weekday_U5900_U590002_27,20:00:00,20:30:00,1800,0
weekday_U5900_U590001_27,21:05:00,22:40:00,1800,0
weekday_U5900_U590002_28,21:00:00,22:30:00,1800,0
weekday_U5900_U590001_28,22:00:00,24:30:00,1800,0
weekday_U5900_U590002_29,23:00:00,23:01:00,1800,0
weekday_U5900_U590001_30,06:15:00,06:16:00,900,0
weekend_S4080_S408002_0,06:00:00,06:10:00,1800,0
weekend_S4080_S408002_1,06:30:00,06:40:00,1800,0
weekend_S4080_S408002_2,07:00:00,08:00:00,1800,0
weekend_S4080_S408002_3,08:30:00,16:00:00,1800,0
weekend_S4080_S408002_4,16:30:00,19:30:00,1800,0
weekend_S4080_S408002_5,20:00:00,20:10:00,1800,0
weekend_S4080_S408002_6,20:30:00,22:00:00,1800,0
weekend_S4080_S408001_7,06:15:00,06:25:00,1200,0
weekday_S4080_S408002_0,06:00:00,06:10:00,1800,0
weekday_S4080_S408002_1,06:30:00,06:40:00,1800,0
weekday_S4080_S408002_2,07:00:00,07:10:00,1800,0
weekday_S4080_S408002_3,07:30:00,08:00:00,1800,0
weekday_S4080_S408002_4,08:30:00,08:40:00,1800,0
weekday_S4080_S408002_5,09:00:00,11:30:00,1800,0
weekday_S4080_S408002_6,12:00:00,12:10:00,1800,0
weekday_S4080_S408002_7,12:30:00,16:00:00,1800,0
weekday_S4080_S408002_8,16:30:00,16:40:00,1800,0
weekday_S4080_S408002_9,17:00:00,17:10:00,1800,0
weekday_S4080_S408002_10,17:30:00,18:00:00,1800,0
weekday_S4080_S408002_11,18:30:00,19:30:00,1800,0
weekday_S4080_S408002_12,20:00:00,22:00:00,1800,0
weekday_S4080_S408001_13,06:15:00,06:25:00,1200,0
weekend_U6000_U600002_0,05:30:00,05:45:00,900,0
weekend_U6000_U600001_0,06:25:00,07:35:00,900,0
weekend_U6000_U600002_1,06:00:00,06:01:00,600,0
weekend_U6000_U600001_1,06:55:00,07:50:00,600,0
weekend_U6000_U600002_2,06:10:00,06:11:00,600,0
weekend_U6000_U600001_2,07:10:00,08:10:00,600,0
weekend_U6000_U600002_3,06:20:00,06:35:00,900,0
weekend_U6000_U600001_3,07:25:00,07:40:00,900,0
weekend_U6000_U600002_4,06:50:00,06:51:00,600,0
weekend_U6000_U600001_4,07:55:00,09:00:00,600,0
weekend_U6000_U600002_5,07:00:00,07:01:00,900,0
weekend_U6000_U600001_5,08:05:00,09:10:00,900,0
weekend_U6000_U600002_6,07:15:00,07:16:00,900,0
weekend_U6000_U600001_6,08:30:00,09:45:00,900,0
weekend_U6000_U600002_7,07:30:00,07:31:00,600,0
weekend_U6000_U600001_7,08:45:00,10:00:00,600,0
weekend_U6000_U600002_8,07:40:00,07:41:00,600,0
weekend_U6000_U600001_8,09:05:00,10:30:00,600,0
weekend_U6000_U600002_9,07:50:00,07:51:00,900,0
weekend_U6000_U600001_9,09:15:00,10:40:00,900,0
weekend_U6000_U600002_10,08:05:00,08:06:00,900,0
weekend_U6000_U600001_10,09:20:00,10:35:00,900,0
weekend_U6000_U600002_11,08:20:00,08:21:00,600,0
